"ASIN Code","Parent ASIN","SKU","Product Title","Brand","Category","Current Price (₹)","MRP (₹)","Best Seller Rank","Rating","Review Count","LQS Score","Sold By (Current BuyBox)","Tags","Deal Badge","Discount %"
"B08QRDGD4H",,"23180-(Pack of 10)",,,,,,,,,,,,,"0"
"B08QRDHB7L",,"23190-(Pack of 6)","NEW WARE CP Brass Extension Nipple 2 Inch Chrome Finish Corrosion Resistant Pipe Fitting Tap Cock and Pipe Joiner for Plumbing Systems Pack of 6",,"Industrial & Scientific › Hydraulics, Pneumatics & Plumbing › Fittings › Pipe Fittings › Nipples","1068","2198",,"4.2","24","86","Clicktech Retail Private Ltd",,"No deal found","51"
"B08QRFYK13",,"23170-(Pack of 8)","NEW WARE CP Brass Pipe Extension Nipple 1 Inch | Chrome Finish Plumbing Connector | Pack of 8",,"Industrial & Scientific › Hydraulics, Pneumatics & Plumbing › Fittings › Pipe Fittings › Unions","689","1038",,"3.6","17","89","Clicktech Retail Private Ltd",,"Ends in 21 hours 49 minutes...","34"
"B08QRG2QPM",,"23180-(Pack of 2)",,,,,,,,,,,,,"0"
"B08QRPTD2V",,"23180-(Pack of 4)",,,,,,,,,,,,,"0"
"B08QRRVRX8",,"23200-(Pack of 10)",,,,,,,,,,,,,"0"
"B08QRWZZY1",,"23180-(Pack of 6)",,,,,,,,,,,,,"0"
"B08QRXH569",,"23200-(Pack of 12)",,,,,,,,,,,,,"0"
"B08QRZ4FJ2",,"23170-(Pack of 4)","NEW WARE CP Extension Nipple Brass 1 Inch | Chrome Finish Pipe Fitting for Taps & Plumbing | Pack of 4",,"Industrial & Scientific › Hydraulics, Pneumatics & Plumbing › Fittings › Pipe Fittings › Nipples","379","759",,"3.7","9","74","Clicktech Retail Private Ltd",,"Ends in 21 hours 59 minutes...","50"
"B08QRZ6T3X",,"23200-(Pack of 6)","NEW WARE CP Brass Extension Nipple 2.5 Inch Chrome Finish Corrosion Resistant Pipe Fitting Tap Cock and Pipe Joiner for Plumbing Systems Pack of 6",,"Industrial & Scientific › Hydraulics, Pneumatics & Plumbing › Fittings › Pipe Fittings › Nipples","1339","1399",,"4.5","2","77","Clicktech Retail Private Ltd",,"No deal found","4"
"B08QS3XC5D",,"23200-(Pack of 8)",,,,,,,,,,,,,"0"
"B08QTSYHG1",,"23230-(Pack of 2)",,,,,,,,,,,,,"0"
"B08QV183XM",,"23210-(Pack of 10)",,,,,,,,,,,,,"0"
"B08QV8NSZ6",,"23210-(Pack of 2)",,,,,,,,,,,,,"0"
"B08QV8P4LQ",,"23210-(Pack of 4)",,,,,,,,,,,,,"0"
"B08QVBK7F2",,"23220-(Pack of 4)",,,,,,,,,,,,,"0"
"B08QVFKYWX",,"23220-(Pack of 12)",,,,,,,,,,,,,"0"
"B08QVFXF1T",,"23230-(Pack of 10)",,,,,,,,,,,,,"0"
"B08QVKDW3X",,"23220-(Pack of 2)","NEW WARE CP Brass Extension Nipple 4 Inch | 15 mm (0.5 Inch) Chrome Plated Pipe Connector | Pack of 2",,"Industrial & Scientific › Hydraulics, Pneumatics & Plumbing › Fittings › Pipe Fittings › Nipples","699","1050",,"3.9","23","87","Clicktech Retail Private Ltd",,"Ends in 21 hours 52 minutes...","33"
"B08QVR11TQ",,"23220-(Pack of 8)",,,,,,,,,,,,,"0"
"B08QVXL65F",,"23411-(Pack of 2)",,,,,,,,,,,,,"0"
"B08QYQSGXB",,"23411-(Pack of 3)",,,,,,,,,,,,,"0"
"B08QYV6JT2",,"23411-(Pack of 6)",,,,,,,,,,,,,"0"
"B08R72DLPZ",,"21056+21562","NEW WARE 6 Meter PVC Hose Inlet Pipe for Top and Front Loading Fully Automatic Washing Machine with Faucet Water Tap Adapter Textile Braided ABS Connector",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","769","1539",,"4.1","12","86","Clicktech Retail Private Ltd",,"Ends in 21 hours 52 minutes...","50"
"B08R9WXNGT",,"75040",,,,,,,,,,,,,"0"
"B08THHR229",,"26210-(Pack of 1)",,,,,,,,,,,,,"0"
"B08VMWV94P",,"21055-(15 Mtr Auto Top)",,,,,,,,,,,,,"0"
"B08VRT5NBV",,"16180-(Pack of 3)",,,,,,,,,,,,,"0"
"B08WBY65B2",,"21030+21080+21562",,,,,,,,,,,,,"0"
"B08WC4KXPL",,"21020+21070+21562",,,,,,,,,,,,,"0"
"B08WCH9HN9",,"21040+21091+21562",,,,,,,,,,,,,"0"
"B08WR637MG",,"27030",,,,,,,,,,,,,"0"
"B08WRCLJ55",,"27050",,,,,,,,,,,,,"0"
"B08WRGHH4D",,"27010","NEW WARE Plastic Toilet Seat Cover Hinges | CERA Type Square Clamp | White WC Seat Hinge Replacement (1 Pair)",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats","251","499",,"3.6","9","79","Clicktech Retail Private Ltd",,"Ends in 21 hours 49 minutes...","50"
"B08WRS4XFX",,"27080","NEW WARE Plastic Toilet Seat Cover Hinges Hind Type Long Casket Design | Durable Replacement Fitting for Western Toilets (White)",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats",,,"288","3.3","33","84","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B08WS4CSQD",,"27020",,,,,,,,,,,,,"0"
"B08WWM954G",,"27111",,,,,,,,,,,,,"0"
"B08WWN3JQN",,"27262",,,,,,,,,,,,,"0"
"B08WX3GW74",,"27200","NEW WARE® Toilet Seat Cover Hinges – CERA Type | Round Square Short Clamp for Western Toilets | PVC Plastic, Rust-Free | Easy Replacement | White | 1 Pair",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats","251","399",,"3.5","2","76","Clicktech Retail Private Ltd",,"No deal found","37"
"B08WX73H3B",,"27120",,,,,,,,,,,,,"0"
"B08Y5JFW39",,"31310-(Pack of 2)","NEW WARE Tap Spindle Disc Cartridge 24 x 1.5 mm | Compatible with Jaquar New Continental Type Taps | Pack of 2",,"Computers & Accessories › Printers, Inks & Accessories › Inks, Toners & Cartridges › Inkjet Ink Cartridges","559","999",,"3.8","29","85","Clicktech Retail Private Ltd",,"Ends in 21 hours 56 minutes...","44"
"B08ZXTLPRS",,"41040",,,,,,,,,,,,,"0"
"B092ZTKBJ8",,"21100-13 mtr Outlet",,,,,,,,,,,,,"0"
"B094JR4D2N",,"21060-FBA","KI 1 Meter Waste Water Drain Outlet Pipe | Washing Machine Outlet Pipe | Extension | Hose White (Pack of 1)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","351","499",,"3.7","29","76","KIDLEN INDIA LLP",,"No deal found","30"
"B094NMJVF5",,"21080-KB","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B094R8TH4K",,"21100-KB",,,,,,,,,,,,,"0"
"B094RBC68R",,"21092-KI BATH FITTINGS",,,,,,,,,,,,,"0"
"B096FWQPXW",,"19580-(Pack of 2)",,,,,,,,,,,,,"0"
"B096FXT7DR",,"19580-(Pack of 4)",,,,,,,,,,,,,"0"
"B096FXZMNV",,"19580-(Pack of 6)",,,,,,,,,,,,,"0"
"B096G22QC4",,"19580-(Pack of 8)",,,,,,,,,,,,,"0"
"B096QHM8PK",,"18015-(Pack of 4)",,,,,,,,,,,,,"0"
"B096Y7F28X",,"18015-(Pack of 2)",,,,,,,,,,,,,"0"
"B096ZFWWZX",,"18015-(Pack of 10)","NEW WARE Self Adhesive Heavy Duty Wall Hooks | Transparent Sticky Hooks 10 kg Load | Waterproof Multi Purpose Hanger | Pack of 10",,"Home & Kitchen › Home Storage & Organisation › Home Storage Hooks › Wall Hooks","243","579",,"4.5","4","77","Clicktech Retail Private Ltd",,"No deal found","58"
"B096ZFXD7P",,"18015-(Pack of 8)",,,,,,,,,,,,,"0"
"B097P9GJ3L",,"18016-(Pack of 2)",,,,,,,,,,,,,"0"
"B098T7FHN3",,"19350",,,,,,,,,,,,,"0"
"B099627JKG",,"27170-KB",,,,,,,,,,,,,"0"
"B099WYQGYB",,"21140-AC",,,,,,,,,,,,,"0"
"B09B3PNNLT",,"22860-KINK",,,,,,,,,,,,,"0"
"B09B565M5Y",,"27806-N",,,,,,,,,,,,,"0"
"B09BJQH4V1",,"18040-(Pack of 4)",,,,,,,,,,,,,"0"
"B09BJRVS8G",,"18040-(Pack of 6)","NEW WARE CP ABS Wall Hook | Multipurpose Holder for Health Faucet, Hand Shower, Tap & Bathroom Accessories | Chrome Plated | Pack of 6",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Health Faucets","319","489",,"2.9","3","87","Clicktech Retail Private Ltd",,"No deal found","35"
"B09BNQ4SNX",,"21710-(Pack of 1)",,,,,,,,,,,,,"0"
"B09BPZPYSM",,"27192-KB","L Type PVC Toilet Seat Cover Hinges Clamp | Spare Part for Western Toilet Seat Cover (White)",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats","351","499",,"2.9","29","86","PRINSA_ENTERPRISE",,"No deal found","30"
"B09BR3ZCB6",,"21720-(Pack of 1)",,,,,,,,,,,,,"0"
"B09BZ22PLV",,"21230 (Pack of 1)",,,,,,,,,,,,,"0"
"B09BZJBP44",,"21200",,,,,,,,,,,,,"0"
"B09BZMRQV6",,"21220",,,,,,,,,,,,,"0"
"B09CTXZYVK",,"25505","NEW WARE Heavy Duty PVC Pipe Nozzle Connector 3/4"" | Multipurpose Hose Fitting for Garden, Car Wash & Floor Cleaning | Multicolour (Pack of 2)",,"Outdoor Living › Gardening › Watering Equipment › Watering Hoses & Accessories › Hose Parts & Connectors","251","499","250","2","1","86","Clicktech Retail Private Ltd",,"No deal found","50"
"B09CZ5K7JB",,"25505-3",,,,,,,,,,,,,"0"
"B09D3K28SM",,"25505-5",,,,,,,,,,,,,"0"
"B09D3MPXCX",,"25505-10",,,,,,,,,,,,,"0"
"B09D3VCWVQ",,"25500",,,,,,,,,,,,,"0"
"B09D7V4LXD",,"25500-3",,,,,,,,,,,,,"0"
"B09D7ZQPCL",,"25500-5",,,,,,,,,,,,,"0"
"B09GFWZYDF",,"21562-KB(Pack of 1)",,,,,,,,,,,,,"0"
"B09JSQCBN9",,"21123-N",,,,,,,,,,,,,"0"
"B09JSQZLZF",,"21123-KI",,,,,,,,,,,,,"0"
"B09JSRZ9DL",,"21120-NW",,,,,,,,,,,,,"0"
"B09JSXJ4BB",,"21110-N","NEW WARE® 2 Meter Outlet Drain Hose Pipe for Front Loading Automatic Washing Machine | Grey Discharge Extension Tube | Flexible, Leak-Proof & Durable",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","251","399",,"4","8","78","Clicktech Retail Private Ltd",,"Ends in 22 hours 0 minutes ...","37"
"B09NNQP3Z9",,"22263",,,,,,,,,,,,,"0"
"B09P3T61PD",,"21091-NW",,,,,,,,,,,,,"0"
"B09P3TKVSM",,"21100-NW",,,,,,,,,,,,,"0"
"B09PG1MBVH",,"21092-NW","New Ware® Waste Water Drain Outlet Pipe Extension Hose for Washing Machines | 4 Meter Drain Hose for Semi & Fully Automatic Machines | Flexible, Leak-Proof & Durable",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses",,,,"3.5","5","82","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B09PG6J2XD",,"21091-KI BATH FITTINGS",,,,,,,,,,,,,"0"
"B09PG9CKPW",,"21070-KI BATH FITTINGS",,,,,,,,,,,,,"0"
"B09PGBVZQD",,"21070-NW",,,,,,,,,,,,,"0"
"B09PH6SK85",,"21130-KI BATH FITTINGS","Washing Machine Inlet Pipe 1.5 Meter | Water Inlet Hose for Semi Automatic Washing Machines (White)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses",,,,"4","35","89","Clicktech Retail Private Ltd",,"No deal found","0"
"B09PH723C5",,"21140-KI BATH FITTINGS","KI 2 Meter Washing Machine Inlet Pipe | White PVC Water Inflow Hose for Semi Automatic Machines | Leak-Proof Extension Pipe (Pack of 1)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","251","499",,"4.2","48","84","Clicktech Retail Private Ltd",,"Ends in 21 hours 57 minutes...","50"
"B09PTJZRV9",,"22842-KINIK","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B09PZZGKWR",,"27040-NW",,,,,,,,,,,,,"0"
"B09Q3BM4L4",,"38310-KINIK",,,,,,,,,,,,,"0"
"B09Q5BRP9Y",,"18120-KINIK","KINIK Multi-Purpose Wall Mounted Chrome Plated Brass Wall Hook | Holder for Faucet, Health Faucet & Hand Shower | Durable Bathroom Accessory",,"Home Improvement › Hardware › Nails, Screws & Fasteners › Brackets","251","499",,"3.5","2","83","Clicktech Retail Private Ltd",,"Ends in 22 hours 2 minutes ...","50"
"B09Q5DHLPW",,"18140-KINIK",,,,,,,,,,,,,"0"
"B09Q5LL8GB",,"18050-KINIK","KINIK Multi-Purpose Wall Mounted Hook for Faucet, Hand Shower & Health Faucet | Durable PVC Holder with Smooth Finish | Easy Installation | Universal Bathroom Fit (Ivory)",,"Home Improvement › Hardware › Bathroom Hardware › Shower Mounting Brackets","251","499",,"4.1","12","85","Clicktech Retail Private Ltd",,"Ends in 22 hours 1 minutes ...","50"
"B09Q5SKWSY",,"18080-PACK-OF-1-KINIK",,,,,,,,,,,,,"0"
"B09Q5WHY1P",,"18070-PACK-OF-1-KINIK",,,,,,,,,,,,,"0"
"B09Q5XJW1Y",,"18040-KINIK","KINIK Multi-Purpose Wall Mounted Chrome Plated ABS Wall Hook | Health Faucet & Hand Shower Holder",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Bathroom Basins › Wall Mount","251","499",,"2.7","2","88","Clicktech Retail Private Ltd",,"No deal found","50"
"B09Q622TSH",,"18130-PACK-OF-1-KINIK",,,,,,,,,,,,,"0"
"B09Q68ZC26",,"21130-KINIK",,,,,,,,,,,,,"0"
"B09Q7T7P7G",,"21160-KINIK","Kinik 1.5 Meter Inlet Hose Pipe for Front Loading Washing Machines | Durable PVC Water Inflow Pipe with Secure Connector",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","279","699",,"3.6","23","84","Clicktech Retail Private Ltd",,"Ends in 21 hours 59 minutes...","60"
"B09Q7XTQKL",,"21120-KINIK","KINIK Outlet Extension Pipe & Drain Hose for Front Loading Automatic Washing Machine | 3 Meter Flexible Outlet Pipe | Leak-Proof & Durable",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","251","499",,"5","1","85","Clicktech Retail Private Ltd",,"No deal found","50"
"B09Q7ZHJTY",,"21180-KINIK",,,,,,,,,,,,,"0"
"B09Q8CK5QP",,"21100-5-METER-KINIK-FBA","KINIK Waste Water Drain Outlet Pipe 5 Meter | Washing Machine Outlet Hose Pipe for Fully & Semi Automatic Machines | Flexible Extension Drain Hose",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","349","899",,"4.1","4","75","Clicktech Retail Private Ltd",,"Ends in 21 hours 51 minutes...","61"
"B09Q8FG6Y5",,"21170-KINIK",,,,,,,,,,,,,"0"
"B09Q8RDQ75",,"27801-KINIK","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B09QKYP32L",,"27292",,,,,,,,,,,,,"0"
"B09QM58DZN",,"24300-KINIK",,,,,,,,,,,,,"0"
"B09QMB4RS6",,"21121-NW","Outlet Drain Hose Tube 4 Meter Grey Discharge Pipe Extension for Front Loading Automatic Washing Machine | Durable Outlet Pipe",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","309","449",,"4.1","4","84","Clicktech Retail Private Ltd",,"Ends in 22 hours 4 minutes ...","31"
"B09QMDPFL5",,"21121-KI BATH FITTINGS",,,,,,,,,,,,,"0"
"B09QQG9FNL",,"21100-7-NW",,,,,,,,,,,,,"0"
"B09QXN3XKK",,"17070-KINIK",,,,,,,,,,,,,"0"
"B09QYV9KLW",,"27192-KINIK","KINIK Toilet Seat Cover Hinges Clamp L Type | PVC Spare Part Accessories for Western Toilet Seat Cover (6 mm)",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats","251","499",,"4.5","8","72","Clicktech Retail Private Ltd",,"Ends in 21 hours 45 minutes...","50"
"B09QYXTH43",,"27240-KINIK",,,,,,,,,,,,,"0"
"B09R1MHR98",,"22840-KINIK-FBA","Unknown Product",,,,,,,,"25",,,"No deal found","0"
"B09R1NCRDD",,"22844 Pack-of-2-KINIK",,,,,,,,,,,,,"0"
"B09R23VFNQ",,"22180-KINIK",,,,,,,,,,,,,"0"
"B09R3RL6JQ",,"27750-KINIK",,,,,,,,,,,,,"0"
"B09R3RXFFJ",,"27370-KINIK","KINIK Plastic Adjustable Toilet Flush Tank Lever Handle | Universal Front Mount Flush Handle Replacement for Cisterns | Durable, Easy Installation | White | Pack of 1",,"Home Improvement › Plumbing › Toilet Parts › Toilet Trip Levers","251","499",,"3.1","5","86","Clicktech Retail Private Ltd",,"No deal found","50"
"B09R3SQV55",,"27172-KINIK","KINIK Plastic Toilet Seat Cover Hinges – Parry/Hindwa Type Clamp | Durable Bathroom Fitting with Smooth Finish",,"Industrial & Scientific › Janitorial & Sanitation Supplies › Paper Products › Toilet Seat Covers","202","399",,"4","2","82","Clicktech Retail Private Ltd",,"No deal found","49"
"B09R3WBP48",,"27781-KINIK","KINIK Plastic Toilet Seat Cover Hinges | L Clamp Long for Western Toilet Seat Lid Lock | 1 Pair",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats","251","299",,"3.4","6","76","Clicktech Retail Private Ltd",,"No deal found","16"
"B09R3WCDHX",,"27930-KINIK",,,,,,,,,,,,,"0"
"B09R3YFFSN",,"27360-KINIK","KINIK Plastic Toilet Flush Tank Lever Handle | Hindwa Type | Durable WC Flush Handle Replacement",,"Home Improvement › Plumbing › Toilet Parts › Toilet Trip Levers","202","499",,"3.6","2","83","Clicktech Retail Private Ltd",,"No deal found","60"
"B09R3ZPTJC",,"27080-KINIK","KINIK Plastic Toilet Seat Cover Hinges – Parry/Hindware Type | Long Casket Design Replacement Hinges | Durable & Easy Installation | White",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats","251","499",,,,"77","Clicktech Retail Private Ltd",,"No deal found","50"
"B09R424PKJ",,"27030-KINIK",,,,,,,,,,,,,"0"
"B09R42W5JF",,"27351-KINIK",,,,,,,,,,,,,"0"
"B09R43F833",,"27771-KINIK",,,,,,,,,,,,,"0"
"B09R43FFPF",,"27090-KINIK","KINIK Plastic Toilet Seat Cover Hinges – CERA Type | Square Long Clamp Replacement Hinges for Toilet Seats | Durable, Rust-Free | White | 1 Pair",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats","212","499","308","3.4","5","85","Clicktech Retail Private Ltd",,"No deal found","58"
"B09R44DMKZ",,"27050-KINIK",,,,,,,,,,,,,"0"
"B09R44SB87",,"27070-KINIK",,,,,,,,,,,,,"0"
"B09R46K4QZ",,"27040-KINIK",,,,,,,,,,,,,"0"
"B09R4837GD",,"27060-KINIK","KINIK Plastic Toilet Seat Cover Hinges Cera Type | Durable Replacement Fitting for Western Toilet Seats (White)",,"Industrial & Scientific › Janitorial & Sanitation Supplies › Paper Products › Toilet Seat Covers","351","499",,"2.8","5","75","KIDLEN INDIA LLP",,"No deal found","30"
"B09R4C2T3X",,"27350-KINIK",,,,,,,,,,,,,"0"
"B09R99R25N",,"27120-KINIK",,,,,,,,,,,,,"0"
"B09R9BGH3P",,"27200-KINIK","KINIK Plastic Toilet Seat Cover Hinges | CERA Type Round & Square Short Clamp | WC Seat Replacement Hinges (1 Pair)",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Toilets & Toilet Parts › Toilet Seats",,,,"3.1","6","83","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B09R9BP46Y",,"27170-KINIK",,,,,,,,,,,,,"0"
"B09R9CLN8B",,"27340-KINIK",,,,,,,,,,,,,"0"
"B09R9DDDFL",,"27180-KINIK",,,,,,,,,,,,,"0"
"B09R9HYFGG",,"27271-KINIK",,,,,,,,,,,,,"0"
"B09R9T5P49",,"27280-KINIK",,,,,,,,,,,,,"0"
"B09RFM9CGR",,"15460",,,,,,,,,,,,,"0"
"B09RG2VK7C",,"18040-KI BATH FITTINGS",,,,,,,,,,,,,"0"
"B09RH5DG6B",,"25430-KINK",,,,,,,,,,,,,"0"
"B09RH5YGV4",,"40160(Pack of 6)-KINIK",,,,,,,,,,,,,"0"
"B09RH6J69V",,"40150(Pack of 6)-KINIK","KINIK Adjustable Stainless Steel Hose Clamp 1 Inch | With Key | For Plumbing, Automotive & Mechanical Applications | Pack of 6",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Pipe Clamps",,,,"3.8","73","85","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B09RH6P5S7",,"40130-PACK-OF-4-KINIK","KINIK Adjustable Stainless Steel Hose Clamp 1/2 Inch | With Key | For Plumbing, Automotive & Mechanical Use | Pack of 4",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Pipe Clamps","208","499",,"3.6","27","85","Clicktech Retail Private Ltd",,"No deal found","58"
"B09RH6Y88R",,"40130-PACK-OF-10-KINIK",,,,,,,,,,,,,"0"
"B09RH6YFLT",,"40150(Pack of 4)-KINIK","KINIK Adjustable 1 Inch Stainless Steel Hose Clamp with Key | Heavy-Duty Pipe Clamp for Plumbing, Automotive & Mechanical Use | Pack of 4",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Pipe Clamps","251","499",,"3.8","73","87","Clicktech Retail Private Ltd",,"No deal found","50"
"B09RH72N4L",,"40150(Pack of 10)-KINIK",,,,,,,,,,,,,"0"
"B09RH9R1HF",,"40150(Pack of 8)-KINIK",,,,,,,,,,,,,"0"
"B09RH9R22V",,"40140(Pack of 4)-KINIK",,,,,,,,,,,,,"0"
"B09RK4PH38",,"21510-KINIK",,,,,,,,,,,,,"0"
"B09RK5DYV8",,"21560-KINIK","KINIK Washing Machine Tap Chain Type Adapter Connector | Universal Inlet Hose Pipe Connector",,"Outdoor Living › Gardening › Watering Equipment › Watering Hoses & Accessories › Hose Parts & Connectors","251","499",,"3.1","2","80","Clicktech Retail Private Ltd",,"No deal found","50"
"B09RK87YP4",,"21590-PACK-OF-1-KINIK",,,,,,,,,,,,,"0"
"B09RK97LWP",,"21580-KINIK","KINIK Washing Machine Tap Type Adapter with Chain Connector | Universal Inlet Hose Pipe Connector | Leak Resistant Plastic Adapter",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses",,,,"3.3","24","87","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B09RKC7HCH",,"21562-KINIK","KINIK Washing Machine Tap Push Adapter Connector | 3/4 Inch Universal Inlet Hose Pipe Connector| Easy Install Adapter",,"Outdoor Living › Gardening › Watering Equipment › Watering Hoses & Accessories › Hose Parts & Connectors","181","499",,"3.9","12","86","Clicktech Retail Private Ltd",,"No deal found","64"
"B09RMYZ4F4",,"16620-NW",,,,,,,,,,,,,"0"
"B09RN4WXP9",,"17586-KINIK",,,,,,,,,,,,,"0"
"B09RN6YM8V",,"21056-NW","New Ware 6 Meter Hose Inlet Pipe for Top Loading Fully Automatic Washing Machine | Water Inlet Pipe (Pack of 1)",,"Home & Kitchen › Large Appliances › Parts & Accessories › Washer Parts & Accessories › Hoses","689","849",,"3.8","8","76","Clicktech Retail Private Ltd",,"Ends in 21 hours 47 minutes...","19"
"B09RPBMHKR",,"27380-KINIK","KINIK Rack Bolt Screw Full Pair Accessories for Wash Basin – 5 x 85 mm Mild Steel Anchor Fastener Set for Geysers and Sanitary Installations",,"Home Improvement › Hardware › Bathroom Hardware › Soap Holders & Dispensers","251","499",,"4.4","4","86","Clicktech Retail Private Ltd",,"Ends in 21 hours 43 minutes...","50"
"B09RPL3CSR",,"27381-KINIK",,,,,,,,,,,,,"0"
"B09RQKY3TN",,"28510-KINIK",,,,,,,,,,,,,"0"
"B09RQL92ML",,"28517-KINIK",,,,,,,,,,,,,"0"
"B09RV7ZCF3",,"17170-KINIK",,,,,,,,,,,,,"0"
"B09RV8HBZP",,"17150-KINIK","KINIK Aluminium Grip Connection Pipe 12 Inch | Flexible Water Supply Hose for Geyser, Wash Basin & Bathroom | Leak-Proof, Durable & Multi-Purpose",,"Home Improvement › Plumbing › Tap Parts › Tap Supply Lines","251","499",,"3","1","84","Clicktech Retail Private Ltd",,"Ends in 21 hours 54 minutes...","50"
"B09RWKK9PB",,"19450-KINIK",,,,,,,,,,,,,"0"
"B09RWRBZXC",,"22701-KINIK",,,,,,,,,,,,,"0"
"B09RWS7H1D",,"22721-KINIK",,,,,,,,,,,,,"0"
"B09RWSQM74",,"22720-KINIK",,,,,,,,,,,,,"0"
"B09RWX84K6",,"19530-KINIK",,,,,,,,,,,,,"0"
"B09RZCXMFS",,"23835-KINIK",,,,,,,,,,,,,"0"
"B09RZWN7WY",,"23810-KINIK",,,,,,,,,,,,,"0"
"B09S5K53V3",,"23986-KINIK",,,,,,,,,,,,,"0"
"B09S5Q87VL",,"23220-PACK-OF-5-KINIK","KINIK CP Brass Extension Nipple 4 Inch Length 3 8 Inch Thread Size Chrome Finish Plumbing Pipe Fitting Pack of 5",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Waste Coupling","1769","3539",,,,"83","Clicktech Retail Private Ltd",,"No deal found","50"
"B09S5V4RNX",,"23190-PACK-OF-2-KINIK","KINIK CP Brass Extension Nipple 2 Inch | 1/2 Inch Thread Chrome Finish Pipe Fitting for Plumbing | Pack of 2",,"Industrial & Scientific › Hydraulics, Pneumatics & Plumbing › Fittings › Pipe Fittings","379","759",,"4.4","3","87","Clicktech Retail Private Ltd",,"Ends in 22 hours 2 minutes ...","50"
"B09S5WKW7N",,"23170(Pack of 5)-KINIK","KINIK CP Brass Extension Nipple (Length 1"" Inch, Thread Size 1/2"" Inch) – Pack of 5, Durable Chrome Plated Brass Extension Nipples for Pipe Fittings and Plumbing Installations.",,"Industrial & Scientific › Hydraulics, Pneumatics & Plumbing › Fittings › Pipe Fittings",,,"349","4.4","10","83","Clicktech Retail Private Ltd",,"Limited Time Deal","0"
"B09S5X3X9P",,"23180-PACK-OF-2-KINIK",,,,,,,,,,,,,"0"
"B09S6JF85D",,"23240(Pack of 5)-KINIK",,,,,,,,,,,,,"0"
"B09SB3GNDP",,"23450-PACK-OF-2-KINIK",,,,,,,,,,,,,"0"
"B09SB3JMYB",,"23531-KINIK",,,,,,,,,,,,,"0"
"B09SB4PC1C",,"23460-PACK-OF-2",,,,,,,,,,,,,"0"
"B09SB5B4FH",,"23561-KINIK-1",,,,,,,,,,,,,"0"
"B09SCJ4KT9",,"23620-KINIK",,,,,,,,,,,,,"0"
"B09SCKP76K",,"23500(Pack of 5)-KINIK","KINIK CP Brass Hex Nipple 20mm X 20mm Male Threaded for connecting two Threaded Pipes or fittings(Pack of 5)",,"Home Improvement › Kitchen & Bath Fixtures › Bathroom Fixtures › Pipe Fittings & Accessories › Waste Coupling","636","1579",,"4.1","2","73","Clicktech Retail Private Ltd",,"No deal found","60"
