asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0CG232LHC,"""None""","""2026-04-11""",4275.26,231.77,93,5340,11,0.11828,0.0542,18.45,0.0174,2.49,11,1466.68,4,,,,,3300.01,7.02,9,0,0,461,129.55,,388.66,0,,0,0
B0CJJP189D,"""None""","""2026-04-09""",4150.48,414.76,190,11706,10,0.052632,0.0999,10.01,0.0162,2.18,10,3302.86,8,,,,,3814.27,10.87,9,0,0,286,108.81,,415.048,0,,0,0
B0DV3NCG2D,"""None""","""2026-04-08""",4718.08,273.46,136,19101,10,0.073529,0.058,17.25,0.0071,2.01,10,2828.57,6,,,,,2357.15,11.6,5,0,0,248,200.16,,471.808,0,,0,0
B0CG232LHC,"""None""","""2026-04-17""",3592.38,371.0,117,7390,10,0.08547,0.1033,9.68,0.0158,3.17,10,2471.43,6,,,,,5194.21,7.14,12,1601.83,2,451,69.16,,359.238,0,,0,0
B0DFPN2848,"""None""","""2026-04-18""",5622.87,441.29,174,12993,10,0.057471,0.0785,12.74,0.0134,2.54,10,3819.06,8,,,,,2828.57,15.6,6,0,0,351,198.79,,562.287,0,,0,0
B0DFPJ3ZBR,"""None""","""2026-04-03""",4711.45,440.89,178,28828,10,0.05618,0.0936,10.69,0.0062,2.48,10,3769.54,8,,,,,2828.57,15.59,6,0,0,343,166.57,,471.145,0,,0,0
B0DV39NRJQ,"""None""","""2026-04-08""",4150.49,175.56,89,16350,10,0.11236,0.0423,23.64,0.0054,1.97,10,2736.2,6,,,,,2828.56,6.21,6,0,0,240,146.74,,415.049,0,,0,0
B0DV39NRJQ,"""None""","""2026-04-22""",4714.3,292.38,106,14497,10,0.09434,0.062,16.12,0.0073,2.76,10,3771.44,8,,,,,1414.28,20.67,3,0,0,239,333.34,,471.43,0,,0,0
B0CJJRDV1P,"""None""","""2026-04-05""",4427.63,421.95,201,15228,10,0.049751,0.0953,10.49,0.0132,2.1,10,2213.34,5,,,,,423.81,99.56,1,0,0,355,1044.72,,442.763,0,,0,0
B0CJJRDV1P,"""None""","""2026-04-08""",4241.87,358.06,173,12790,10,0.057803,0.0844,11.85,0.0135,2.07,10,2970.45,7,,,,,2966.63,12.07,7,0,0,325,142.99,,424.187,0,,0,0
B0CJJRDV1P,"""None""","""2026-04-10""",4238.1,298.51,128,8431,10,0.078125,0.0704,14.2,0.0152,2.33,10,3390.48,8,,,,,2966.65,10.06,7,0,0,284,142.86,,423.81,0,,0,0
B0CJJRDV1P,"""None""","""2026-04-30""",4869.48,303.84,122,8585,10,0.081967,0.0624,16.03,0.0142,2.49,10,3527.63,7,,,,,2595.22,11.71,5,0,0,246,187.63,,486.948,0,,0,0
B0CJJP189D,"""None""","""2026-04-11""",4624.77,351.13,160,9643,11,0.05625,0.0759,13.17,0.0166,2.19,9,2546.67,6,,,,,5509.49,6.37,13,884.72,4,278,83.94,,513.863333,0,,0,0
B0DFPN4GKS,"""None""","""2026-04-22""",4242.87,269.57,100,9307,9,0.09,0.0635,15.74,0.0107,2.7,9,2357.15,5,,,,,3771.42,7.15,8,0,0,376,112.5,,471.43,0,,0,0
B0DFPJ1BKW,"""None""","""2026-04-09""",5180.98,174.49,71,6933,11,0.126761,0.0337,29.69,0.0102,2.46,9,2824.78,6,,,,,,,,,,,,,575.664444,,,,
B0DFPJ1BKW,"""None""","""2026-04-18""",4242.84,608.49,242,35700,9,0.03719,0.1434,6.97,0.0068,2.51,9,3299.98,7,,,,,,,,,,,,,471.426667,,,,
B0CG232LHC,"""None""","""2026-04-21""",3413.33,273.31,83,7414,9,0.108434,0.0801,12.49,0.0112,3.29,9,2138.09,6,,,,,1592.37,17.16,4,0,0,350,214.36,,379.258889,0,,0,0
B0CG232LHC,"""None""","""2026-04-28""",4093.34,170.58,54,4137,9,0.166667,0.0417,24.0,0.0131,3.16,9,1174.29,3,,,,,2348.54,7.26,6,0,0,328,174.29,,454.815556,0,,0,0
B0DFPJ3ZBR,"""None""","""2026-04-14""",3776.2,690.43,275,21526,9,0.032727,0.1828,5.47,0.0128,2.51,9,3300.96,8,,,,,4242.83,16.27,9,466.63,0,467,89.0,,419.577778,0,,0,0
B0DV39NRJQ,"""None""","""2026-04-19""",4242.86,741.93,301,32840,9,0.0299,0.1749,5.72,0.0092,2.46,9,3300.0,7,,,,,2357.13,31.48,5,0,0,461,180.0,,471.428889,0,,0,0
B0CJJRDV1P,"""None""","""2026-04-15""",4004.77,691.17,279,18651,9,0.032258,0.1726,5.79,0.015,2.48,9,2638.1,6,,,,,2542.82,27.18,6,0,0,432,157.49,,444.974444,0,,0,0
B0CG2563J7,"""None""","""2026-04-10""",3389.54,149.12,52,3487,9,0.173077,0.044,22.73,0.0149,2.87,9,1842.87,5,,,,,2933.31,5.08,8,0,0,263,115.55,,376.615556,0,,0,0
B0DFPN4GKS,"""None""","""2026-04-12""",3294.31,179.49,67,4416,8,0.119403,0.0545,18.35,0.0152,2.68,8,1881.92,5,,,,,4704.8,3.82,10,1410.49,2,384,70.02,,411.78875,0,,0,0
