Vendor Code,Master SKU,SKU,Channel,Channel SKU,Identifier,Status (Active / Inactive)
156-Zartha,IM257649MD_KURTA800 COMBO_RAMA_SKY BLUE_L,MD_KURTA800 COMBO_RAMA_SKY BLUE_L,Amazon,MD_KURTA800 COMBO_RAMA_SKY BLUE_L,B0DCKFJ1NP,Active
156-Zartha,IM338686ZA_KURTA1502_BLACK_XL,ZA_KURTA1502_BLACK_XL,Amazon,ZA_KURTA1502_BLACK_XL,B0FBRJ5LS6,Active
156-Zartha,IM326872700_HALF SLEEVE_PINK FLOWER_L,700_HALF SLEEVE_PINK FLOWER_L,Amazon,700_HALF SLEEVE_PINK FLOWER_L,B0GC31YML9,Active
156-Zartha,IM326844700_HALF SLEEVE_ASTROUNUT BLUE LEAF_L,700_HALF SLEEVE_ASTROUNUT BLUE LEAF_L,Amazon,700_HALF SLEEVE_ASTROUNUT BLUE LEAF_L,B0GC4W3Z6S,Active
156-Zartha,IM079693KURTA600_SKY BLUE_GREEN_M,KURTA600_SKY BLUE_GREEN_M,Amazon,KURTA600_SKY BLUE_GREEN_M,B0C38SYBDX,Active
156-Zartha,IM256392MD_200_AQUA_M,MD_200_AQUA_M,Amazon,MD_200_AQUA_M,B0DQWLV2LJ,Active
156-Zartha,IM0799571100_BLACK_38,1100_BLACK_38,Amazon,1100_BLACK_38,B0B9NDC5DN,Active
156-Zartha,IM257589MD_KURTA800 COMBO_DARK GREEN_BLACK_L,MD_KURTA800 COMBO_DARK GREEN_BLACK_L,Amazon,MD_KURTA800 COMBO_DARK GREEN_BLACK_L,B0DCKDQBG7,Active
156-Zartha,IM257351MD_KURTA1500_2COMBO_BLACK & MAROON_M,MD_KURTA1500_2COMBO_BLACK & MAROON_M,Amazon,MD_KURTA1500_2COMBO_BLACK & MAROON_M,B0DCK69PKB,Active
156-Zartha,IM327513KURTA1505_MAGIC_GREEN_S,KURTA1505_MAGIC_GREEN_S,Amazon,KURTA1505_MAGIC_GREEN_S,B0GGJF9PS2,Active
156-Zartha,IM194900KURTA1601_LIGHT GREEN_M,KURTA1601_LIGHT GREEN_M,Amazon,KURTA1601_LIGHT GREEN_M,B0D1G682LJ,Active
156-Zartha,IM255785KURTA1400_WHITE LINING_M,KURTA1400_WHITE LINING_M,Amazon,KURTA1400_WHITE LINING_M,B0DFMM97CR,Active
156-Zartha,IM257622MD_KURTA800 COMBO_LGHT PINK_LGHT GREN_XL,MD_KURTA800 COMBO_LGHT PINK_LGHT GREN_XL,Amazon,MD_KURTA800 COMBO_LGHT PINK_LGHT GREN_XL,B0DCKBRQZR,Active
156-Zartha,IM3270837000_POCKET_SHIRT_COM_MAROON-NAVY_M,7000_POCKET_SHIRT_COM_MAROON-NAVY_M,Amazon,7000_POCKET_SHIRT_COM_MAROON-NAVY_M,B0FNX8JM93,Active
156-Zartha,IM256027KURTA1602_DENIM BLUE_XXL,KURTA1602_DENIM BLUE_XXL,Amazon,KURTA1602_DENIM BLUE_XXL,B0D94XYHBY,Active
156-Zartha,IM080020600_RED_44,600_RED_44,Amazon,600_RED_44,B09RSRZPXP,Active
156-Zartha,IM257349MD_KURTA1500_2COMBO_BLACK & MAROON_2XL,MD_KURTA1500_2COMBO_BLACK & MAROON_2XL,Amazon,MD_KURTA1500_2COMBO_BLACK & MAROON_2XL,B0DCK6BC3Q,Active
156-Zartha,IM3275977000_SHIRT_POCKET_MEHANDI_XL,7000_SHIRT_POCKET_MEHANDI_XL,Amazon,7000_SHIRT_POCKET_MEHANDI_XL,B0FNDM5F9B,Active
156-Zartha,IM079017KURTA1500_COMBO_SKY & NAVY_2XL,KURTA1500_COMBO_SKY & NAVY_2XL,Amazon,KURTA1500_COMBO_SKY & NAVY_2XL,B0CV18MZ15,Active
156-Zartha,IM256119HQ_KURTA800_LIGHT PINK_L,HQ_KURTA800_LIGHT PINK_L,Amazon,HQ_KURTA800_LIGHT PINK_L,B0D8JHTWFM,Active
156-Zartha,IM256065KURTA1602_PURPLE_L,KURTA1602_PURPLE_L,Amazon,KURTA1602_PURPLE_L,B0DF7JCLZS,Active
156-Zartha,IM3275377000_SHIRT_POCKET_RAMA_M,7000_SHIRT_POCKET_RAMA_M,Amazon,7000_SHIRT_POCKET_RAMA_M,B0FNX3VXH2,Active
156-Zartha,IM256267MD_1100_DARK GREEN_S,MD_1100_DARK GREEN_S,Amazon,MD_1100_DARK GREEN_S,B0F9LCQMGT,Active
156-Zartha,IM257291KURTA800 COMBO_NAVY BLUE_MAROON_XL,KURTA800 COMBO_NAVY BLUE_MAROON_XL,Amazon,KURTA800 COMBO_NAVY BLUE_MAROON_XL,B0D8KSY75D,Active
156-Zartha,IM338800ZA_KURTA1502_MAROON_2XL,ZA_KURTA1502_MAROON_2XL,Amazon,ZA_KURTA1502_MAROON_2XL,B0FBRJWD3S,Active
156-Zartha,IM079102KURTA1500_COMBO_L PINK & L GREEN_XL,KURTA1500_COMBO_L PINK & L GREEN_XL,Amazon,KURTA1500_COMBO_L PINK & L GREEN_XL,B0CG226R2B,Active
156-Zartha,IM256600MD_KURTA1500_SINGLE_RAMA_2XL,MD_KURTA1500_SINGLE_RAMA_2XL,Amazon,MD_KURTA1500_SINGLE_RAMA_2XL,B0DCK6BYKD,Active
156-Zartha,IM257782KURTA1500_3COM_WHITE-SKY-NAVY_M,KURTA1500_3COM_WHITE-SKY-NAVY_M,Amazon,KURTA1500_3COM_WHITE-SKY-NAVY_M,B0D94DQM4S,Active
156-Zartha,IM256016KURTA1602_DARK GREEN_XL,KURTA1602_DARK GREEN_XL,Amazon,KURTA1602_DARK GREEN_XL,B0DF7KPF78,Active
156-Zartha,IM0793861100COMBO_WHITE_BURGUNDY_40,1100COMBO_WHITE_BURGUNDY_40,Amazon,1100COMBO_WHITE_BURGUNDY_40,B0BFLTWT72,Active
156-Zartha,IM080286KURTA1500_SINGLE_PURPLE_L,KURTA1500_SINGLE_PURPLE_L,Amazon,KURTA1500_SINGLE_PURPLE_L,B0CFYL8YRK,Active
156-Zartha,IM079845KURTA1500_COMBO_NAVY & MAROON_L,KURTA1500_COMBO_NAVY & MAROON_L,Amazon,KURTA1500_COMBO_NAVY & MAROON_L,B0CG22PK44,Active
156-Zartha,IM079263KURTA800_COMBO_DARK GREEN_BLACK_L,KURTA800_COMBO_DARK GREEN_BLACK_L,Amazon,KURTA800_COMBO_DARK GREEN_BLACK_L,B0C4PLDFRW,Active
156-Zartha,IM257833KURTA1600_3COM_SKY-BLACK-LYELLOW_2XL,KURTA1600_3COM_SKY-BLACK-LYELLOW_2XL,Amazon,KURTA1600_3COM_SKY-BLACK-LYELLOW_2XL,B0D9RW777S,Active
156-Zartha,IM344031HQ_KURTA1400_YELLOW PRINT_4XL,HQ_KURTA1400_YELLOW PRINT_4XL,Amazon,HQ_KURTA1400_YELLOW PRINT_4XL,B0FRNDHK8H,Active
156-Zartha,IM257635MD_KURTA800 COMBO_PURPLE_LIGHT YELLOW_M,MD_KURTA800 COMBO_PURPLE_LIGHT YELLOW_M,Amazon,MD_KURTA800 COMBO_PURPLE_LIGHT YELLOW_M,B0DCKDVN6T,Active
156-Zartha,IM344087HQ_5900_SATIN SHIRT_MAROON_3XL,HQ_5900_SATIN SHIRT_MAROON_3XL,Amazon,HQ_5900_SATIN SHIRT_MAROON_3XL,B0FR591QL4,Active
156-Zartha,IM256143HQ_KURTA800_PURPLE_XXL,HQ_KURTA800_PURPLE_XXL,Amazon,HQ_KURTA800_PURPLE_XXL,B0D8JG82XR,Active
156-Zartha,IM079307KURTA800_COMBO_WHITE_LIGHT GREEN_S,KURTA800_COMBO_WHITE_LIGHT GREEN_S,Amazon,KURTA800_COMBO_WHITE_LIGHT GREEN_S,B0C4TT9KSL,Active
156-Zartha,IM079078KURTA1500_COMBO_BLACK & RED_S,KURTA1500_COMBO_BLACK & RED_S,Amazon,KURTA1500_COMBO_BLACK & RED_S,B0CG23W7RL,Active
156-Zartha,IM194938KURTA1601_YELLOW_2XL,KURTA1601_YELLOW_2XL,Amazon,KURTA1601_YELLOW_2XL,B0D1G67XFY,Active
156-Zartha,IM079297KURTA800_COMBO_RAMA_WHITE_S,KURTA800_COMBO_RAMA_WHITE_S,Amazon,KURTA800_COMBO_RAMA_WHITE_S,B0C4TSJ51B,Active
156-Zartha,IM3276037000_SHIRT_POCKET_ROYAL BLUE_L,7000_SHIRT_POCKET_ROYAL BLUE_L,Amazon,7000_SHIRT_POCKET_ROYAL BLUE_L,B0FNDK934S,Active
156-Zartha,IM327482KURTA1700_POCKET_RED_2XL,KURTA1700_POCKET_RED_2XL,Amazon,KURTA1700_POCKET_RED_2XL,B0FNX6M3GL,Active
156-Zartha,IM256361MD_600_RED_L,MD_600_RED_L,Amazon,MD_600_RED_L,B0F9FPK7R3,Active
156-Zartha,IM256011KURTA1602_BLACK_XL,KURTA1602_BLACK_XL,Amazon,KURTA1602_BLACK_XL,B0D94XNXRK,Active
156-Zartha,IM079637KURTA1500_COMBO_D GREEN & BLACK _S,KURTA1500_COMBO_D GREEN & BLACK _S,Amazon,KURTA1500_COMBO_D GREEN & BLACK _S,B0CG1YVJ95,Active
156-Zartha,IM257044KURTA1500_2COMBO_L GREEN & WHITE_2XL,KURTA1500_2COMBO_L GREEN & WHITE_2XL,Amazon,KURTA1500_2COMBO_L GREEN & WHITE_2XL,B0D8YKHVRV,Active
156-Zartha,IM079314KURTA800_COMBO_WHITE_NAVY BLUE_M,KURTA800_COMBO_WHITE_NAVY BLUE_M,Amazon,KURTA800_COMBO_WHITE_NAVY BLUE_M,B0C4TWMC97,Active
156-Zartha,IM0784431100SHIRT_TRIPLE_RANI-L YELLOW-AQUA_M,1100SHIRT_TRIPLE_RANI-L YELLOW-AQUA_M,Amazon,1100SHIRT_TRIPLE_RANI-L YELLOW-AQUA_M,B0C9DL3XZQ,Active
156-Zartha,IM344146HQ_1100_YELLOW_3XL,HQ_1100_YELLOW_3XL,Amazon,HQ_1100_YELLOW_3XL,B0FPD9DCK4,Active
156-Zartha,IM255956HQ_KURTA1601_LIGHT GREEN_XL,HQ_KURTA1601_LIGHT GREEN_XL,Amazon,HQ_KURTA1601_LIGHT GREEN_XL,B0D8FZXS8J,Active
156-Zartha,IM079654KURTA600_BLACK_RED_S,KURTA600_BLACK_RED_S,Amazon,KURTA600_BLACK_RED_S,B0C38TR6QG,Active
156-Zartha,IM256680MD_KURTA1600__RED_L,MD_KURTA1600__RED_L,Amazon,MD_KURTA1600__RED_L,B0DCKGFM47,Active
156-Zartha,IM079866600_WHITE_PURPLE_38,600_WHITE_PURPLE_38,Amazon,600_WHITE_PURPLE_38,B0B9S47ZY3,Active
156-Zartha,IM258190MD_KURTA800 3COM_L YELLOW-BURGUNDY-SKY_S,MD_KURTA800 3COM_L YELLOW-BURGUNDY-SKY_S,Amazon,MD_KURTA800 3COM_L YELLOW-BURGUNDY-SKY_S,B0DCG3XHLC,Active
156-Zartha,IM344161HQ_KURTA1602_RED_3XL,HQ_KURTA1602_RED_3XL,Amazon,HQ_KURTA1602_RED_3XL,B0FP5DSCZW,Active
156-Zartha,IM257082KURTA1500_2COMBO_RAMA & SKY_S,KURTA1500_2COMBO_RAMA & SKY_S,Amazon,KURTA1500_2COMBO_RAMA & SKY_S,B0D8YKZ289,Active
156-Zartha,IM258192MD_KURTA800 3COM_NAVY-L PINK-WHITE_2XL,MD_KURTA800 3COM_NAVY-L PINK-WHITE_2XL,Amazon,MD_KURTA800 3COM_NAVY-L PINK-WHITE_2XL,B0DCG6FCY9,Active
156-Zartha,IM0803661100_LIGHT GREEN_44,1100_LIGHT GREEN_44,Amazon,1100_LIGHT GREEN_44,B0B9NGX1T5,Active
156-Zartha,IM2557025900_SATIN SHIRT_BLACK_S,5900_SATIN SHIRT_BLACK_S,Amazon,5900_SATIN SHIRT_BLACK_S,B0DVT4D52F,Active
156-Zartha,IM344236HQ_400_POP_SHORT_CARGO_GREY_S,HQ_400_POP_SHORT_CARGO_GREY_S,Amazon,HQ_400_POP_SHORT_CARGO_GREY_S,B0FNDNWK36,Active
156-Zartha,IM078809KURTA800_TRIPLE_BLACK-RAMA-L YELLOW_S,KURTA800_TRIPLE_BLACK-RAMA-L YELLOW_S,Amazon,KURTA800_TRIPLE_BLACK-RAMA-L YELLOW_S,B0C94LH51Q,Active
156-Zartha,IM327051700_HALF SLEEVE_BLACK LEAF_4XL,700_HALF SLEEVE_BLACK LEAF_4XL,Amazon,700_HALF SLEEVE_BLACK LEAF_4XL,B0GC4K1L4M,Active
156-Zartha,IM079955100 : WHITE : XL : 44,100 : WHITE : XL : 44,Amazon,100 : WHITE : XL : 44,B08VJDCX5R,Active
156-Zartha,IM081319KURTA600_NAVY BLUE_M,KURTA600_NAVY BLUE_M,Amazon,KURTA600_NAVY BLUE_M,B0C38S8K28,Active
156-Zartha,IM257305KURTA800 COMBO_RAMA_BLACK_M,KURTA800 COMBO_RAMA_BLACK_M,Amazon,KURTA800 COMBO_RAMA_BLACK_M,B0D8KPYHWQ,Active
156-Zartha,IM256872MD_KURTA800_DARK GREEN_XL,MD_KURTA800_DARK GREEN_XL,Amazon,MD_KURTA800_DARK GREEN_XL,B0DCK696Q6,Active
156-Zartha,IM256516MD_KURTA1400_BLACK FLORAL_L,MD_KURTA1400_BLACK FLORAL_L,Amazon,MD_KURTA1400_BLACK FLORAL_L,B0DFMK5Y8N,Active
156-Zartha,IM256188SUGARCANE_BROWN_XL,SUGARCANE_BROWN_XL,Amazon,SUGARCANE_BROWN_XL,B0DS63P2BZ,Active
156-Zartha,IM078308600SHIRT_TRIPLE_BLACK-WHITE-RED_M,600SHIRT_TRIPLE_BLACK-WHITE-RED_M,Amazon,600SHIRT_TRIPLE_BLACK-WHITE-RED_M,B0C96THVZ4,Active
156-Zartha,IM258035MD_KURTA1500_3COM_WHITE-L GREEN-SKY_M,MD_KURTA1500_3COM_WHITE-L GREEN-SKY_M,Amazon,MD_KURTA1500_3COM_WHITE-L GREEN-SKY_M,B0DCKFDVLH,Active
156-Zartha,IM079851KURTA1500_COMBO_BLACK & RED_L,KURTA1500_COMBO_BLACK & RED_L,Amazon,KURTA1500_COMBO_BLACK & RED_L,B0CG1YW8JG,Active
156-Zartha,IM0784331100SHIRT_TRIPLE_NAVY-RED-L YELLOW_L,1100SHIRT_TRIPLE_NAVY-RED-L YELLOW_L,Amazon,1100SHIRT_TRIPLE_NAVY-RED-L YELLOW_L,B0C9DF7NZB,Active
156-Zartha,IM0785191500_3COMBO_SKY-MAROON-WHITE_XL,1500_3COMBO_SKY-MAROON-WHITE_XL,Amazon,1500_3COMBO_SKY-MAROON-WHITE_XL,B0CG9BSPF9,Active
156-Zartha,IM081333KURTA600_SKY BLUE_XL,KURTA600_SKY BLUE_XL,Amazon,KURTA600_SKY BLUE_XL,B0C38T4QW2,Active
156-Zartha,IM256559MD_KURTA1500_SINGLE_BLACK_XL,MD_KURTA1500_SINGLE_BLACK_XL,Amazon,MD_KURTA1500_SINGLE_BLACK_XL,B0DCKBQWCP,Active
156-Zartha,IM327055700_HALF SLEEVE_GREEN LEAF_2XL,700_HALF SLEEVE_GREEN LEAF_2XL,Amazon,700_HALF SLEEVE_GREEN LEAF_2XL,B0GC2JMG28,Active
156-Zartha,IM257524MD_KURTA1600_2COM_RAMA & SKY_2XL,MD_KURTA1600_2COM_RAMA & SKY_2XL,Amazon,MD_KURTA1600_2COM_RAMA & SKY_2XL,B0DCKFKPJ3,Active
156-Zartha,IM255562200_NAVY BLUE_S,200_NAVY BLUE_S,Amazon,200_NAVY BLUE_S,B0DQXW9X8M,Active
156-Zartha,IM079874600_WHITE_SKY BLUE_42,600_WHITE_SKY BLUE_42,Amazon,600_WHITE_SKY BLUE_42,B0B9S388Y6,Active
156-Zartha,IM3272096001_SATIN_SKY_M,6001_SATIN_SKY_M,Amazon,6001_SATIN_SKY_M,B0FHWRNPN4,Active
156-Zartha,IM255798HQ_KURTA1500_SINGLE_AQUA_XL,HQ_KURTA1500_SINGLE_AQUA_XL,Amazon,HQ_KURTA1500_SINGLE_AQUA_XL,B0D8W6XFVW,Active
156-Zartha,IM256594MD_KURTA1500_SINGLE_NAVY BLUE_XL,MD_KURTA1500_SINGLE_NAVY BLUE_XL,Amazon,MD_KURTA1500_SINGLE_NAVY BLUE_XL,B0DCKC85T8,Active
156-Zartha,IM256113HQ_KURTA800_DARK GREEN_XXL,HQ_KURTA800_DARK GREEN_XXL,Amazon,HQ_KURTA800_DARK GREEN_XXL,B0D8JGKK6Y,Active
156-Zartha,IM080339100 : WHITE : S : 38,100 : WHITE : S : 38,Amazon,100 : WHITE : S : 38,B08VJCP9H6,Active
156-Zartha,IM3278137000_SHIRT_POCKET_BLACK_2XL,7000_SHIRT_POCKET_BLACK_2XL,Amazon,7000_SHIRT_POCKET_BLACK_2XL,B0FNX3B95K,Active
156-Zartha,IM256863MD_KURTA800_BLACK_XXL,MD_KURTA800_BLACK_XXL,Amazon,MD_KURTA800_BLACK_XXL,B0DCK7YR9J,Active
156-Zartha,IM256069KURTA1602_PURPLE_XXL,KURTA1602_PURPLE_XXL,Amazon,KURTA1602_PURPLE_XXL,B0DF7J36M3,Active
156-Zartha,IM344260HQ_KURTA1500_SINGLE_SKY_S,HQ_KURTA1500_SINGLE_SKY_S,Amazon,HQ_KURTA1500_SINGLE_SKY_S,B0FG2W4JR3,Active
156-Zartha,IM256598MD_KURTA1500_SINGLE_PURPLE_S,MD_KURTA1500_SINGLE_PURPLE_S,Amazon,MD_KURTA1500_SINGLE_PURPLE_S,B0DCKC3G6C,Active
156-Zartha,IM257935KURTA800 3COMBO_RED-SKY-WHITE_M,KURTA800 3COMBO_RED-SKY-WHITE_M,Amazon,KURTA800 3COMBO_RED-SKY-WHITE_M,B0D8QDJ9MK,Active
156-Zartha,IM194926KURTA1601_SKY BLUE_S,KURTA1601_SKY BLUE_S,Amazon,KURTA1601_SKY BLUE_S,B0D1G8788N,Active
156-Zartha,IM338748ZA_KURTA1502_PINK_S,ZA_KURTA1502_PINK_S,Amazon,ZA_KURTA1502_PINK_S,B0FBRL96CC,Active
156-Zartha,IM079134KURTA1500_COMBO_WHITE & MAROON_M,KURTA1500_COMBO_WHITE & MAROON_M,Amazon,KURTA1500_COMBO_WHITE & MAROON_M,B0CG221RWF,Active
156-Zartha,IM343875HQ_KURTA1500_SINGLE_GREEN_L,HQ_KURTA1500_SINGLE_GREEN_L,Amazon,HQ_KURTA1500_SINGLE_GREEN_L,B0FG2TTM7T,Active
156-Zartha,IM079182KURTA1600_COMBO_L. PINK & L. GREEN_M,KURTA1600_COMBO_L. PINK & L. GREEN_M,Amazon,KURTA1600_COMBO_L. PINK & L. GREEN_M,B0CJMGNBP8,Active
156-Zartha,IM079077KURTA1500_COMBO_BLACK & RED_M,KURTA1500_COMBO_BLACK & RED_M,Amazon,KURTA1500_COMBO_BLACK & RED_M,B0CG21LDXC,Active
156-Zartha,IM257150KURTA1600_2COM_L. GREEN & BURGUNDY_L,KURTA1600_2COM_L. GREEN & BURGUNDY_L,Amazon,KURTA1600_2COM_L. GREEN & BURGUNDY_L,B0D9Q8VK2C,Active
156-Zartha,IM256859MD_KURTA800_BLACK_L,MD_KURTA800_BLACK_L,Amazon,MD_KURTA800_BLACK_L,B0DCKD8JSN,Active
156-Zartha,IM256106HQ_KURTA800_BURGUNDY_S,HQ_KURTA800_BURGUNDY_S,Amazon,HQ_KURTA800_BURGUNDY_S,B0D8JHM9BQ,Active
156-Zartha,IM257738KURTA1500_3COM_PINK-WHITE-AQUA_S,KURTA1500_3COM_PINK-WHITE-AQUA_S,Amazon,KURTA1500_3COM_PINK-WHITE-AQUA_S,B0D94DPTQD,Active
156-Zartha,IM081325KURTA600_PURPLE_XL,KURTA600_PURPLE_XL,Amazon,KURTA600_PURPLE_XL,B0C38TS72B,Active
156-Zartha,IM257178KURTA1600_2COM_NAVY & RED_XL,KURTA1600_2COM_NAVY & RED_XL,Amazon,KURTA1600_2COM_NAVY & RED_XL,B0D9Q8FGZ4,Active
156-Zartha,IM338857ZA_KURTA1500_SINGLE_AQUA_4XL,ZA_KURTA1500_SINGLE_AQUA_4XL,Amazon,ZA_KURTA1500_SINGLE_AQUA_4XL,B0FG2VQ6VM,Active
156-Zartha,IM3272886000_SATIN_LIGHT PINK_XL,6000_SATIN_LIGHT PINK_XL,Amazon,6000_SATIN_LIGHT PINK_XL,B0FJ29QZ64,Active
156-Zartha,IM256118HQ_KURTA800_LIGHT GREEN_XXL,HQ_KURTA800_LIGHT GREEN_XXL,Amazon,HQ_KURTA800_LIGHT GREEN_XXL,B0D8JJ2H6M,Active
156-Zartha,IM327870KURTA1700_POCKET_YELLOW_S,KURTA1700_POCKET_YELLOW_S,Amazon,KURTA1700_POCKET_YELLOW_S,B0FNDM9R25,Active
156-Zartha,IM079642KURTA1600_COMBO_L. GREEN & BURGUNDY_2XL,KURTA1600_COMBO_L. GREEN & BURGUNDY_2XL,Amazon,KURTA1600_COMBO_L. GREEN & BURGUNDY_2XL,B0CJV3RW1X,Active
156-Zartha,IM256349MD_600_MAROON_XL,MD_600_MAROON_XL,Amazon,MD_600_MAROON_XL,B0F9FR5X4C,Active
156-Zartha,IM256508MD_5900_SATIN SHIRT_SKY_S,MD_5900_SATIN SHIRT_SKY_S,Amazon,MD_5900_SATIN SHIRT_SKY_S,B0DVT3WDYK,Active
156-Zartha,IM256895MD_KURTA800_NAVY BLUE_M,MD_KURTA800_NAVY BLUE_M,Amazon,MD_KURTA800_NAVY BLUE_M,B0DCK969H8,Active
156-Zartha,IM257979MD_KURTA1500_3COM_L GREEN-PINK-L YLW_L,MD_KURTA1500_3COM_L GREEN-PINK-L YLW_L,Amazon,MD_KURTA1500_3COM_L GREEN-PINK-L YLW_L,B0DCKCR3VR,Active
156-Zartha,IM344278HQ_400_POP_SHORT_CARGO_CREAM_XL,HQ_400_POP_SHORT_CARGO_CREAM_XL,Amazon,HQ_400_POP_SHORT_CARGO_CREAM_XL,B0FNDQ6R29,Active
156-Zartha,IM326988700_HALF SLEEVE_BLACK LEAF_L,700_HALF SLEEVE_BLACK LEAF_L,Amazon,700_HALF SLEEVE_BLACK LEAF_L,B0GC24W791,Active
156-Zartha,IM079756KURTA800_COMBO_WHITE_MAROON_XXL,KURTA800_COMBO_WHITE_MAROON_XXL,Amazon,KURTA800_COMBO_WHITE_MAROON_XXL,B0C4TSYN4S,Active
156-Zartha,IM257052KURTA1500_2COMBO_L PINK & AQUA_S,KURTA1500_2COMBO_L PINK & AQUA_S,Amazon,KURTA1500_2COMBO_L PINK & AQUA_S,B0D8YKKYKC,Active
156-Zartha,IM255783KURTA1400_WHITE LINING_2XL,KURTA1400_WHITE LINING_2XL,Amazon,KURTA1400_WHITE LINING_2XL,B0DFMKG3D2,Active
156-Zartha,IM327481900_DOUBLE_POCKET_BLACK_4XL,900_DOUBLE_POCKET_BLACK_4XL,Amazon,900_DOUBLE_POCKET_BLACK_4XL,B0GK1T3JKG,Active
156-Zartha,IM194858KURTA1601_PINK_L,KURTA1601_PINK_L,Amazon,KURTA1601_PINK_L,B0D1G5ZJ8T,Active
156-Zartha,IM257575MD_KURTA800 COMBO_BLACK_MAROON_M,MD_KURTA800 COMBO_BLACK_MAROON_M,Amazon,MD_KURTA800 COMBO_BLACK_MAROON_M,B0DCKCVJ8W,Active
156-Zartha,IM3277887000_SHIRT_POCKET_MEHANDI_4XL,7000_SHIRT_POCKET_MEHANDI_4XL,Amazon,7000_SHIRT_POCKET_MEHANDI_4XL,B0FNX7L22K,Active
156-Zartha,IM256519MD_KURTA1400_BLACK FLORAL_XL,MD_KURTA1400_BLACK FLORAL_XL,Amazon,MD_KURTA1400_BLACK FLORAL_XL,B0DFMKSRMK,Active
156-Zartha,IM338667ZA_KURTA1502_LIGHT GREEN_XL,ZA_KURTA1502_LIGHT GREEN_XL,Amazon,ZA_KURTA1502_LIGHT GREEN_XL,B0FBRL9TQN,Active
156-Zartha,IM327532900_DOUBLE_POCKET_BLACK_L,900_DOUBLE_POCKET_BLACK_L,Amazon,900_DOUBLE_POCKET_BLACK_L,B0GK1PTDVC,Active
156-Zartha,IM078813KURTA800_TRIPLE_BLACK-WHITE-RED_M,KURTA800_TRIPLE_BLACK-WHITE-RED_M,Amazon,KURTA800_TRIPLE_BLACK-WHITE-RED_M,B0C94JQYRQ,Active
156-Zartha,IM256911MD_KURTA800_RED_S,MD_KURTA800_RED_S,Amazon,MD_KURTA800_RED_S,B0DCKCDPL2,Active
156-Zartha,IM257093KURTA1500_2COMBO_SKY & L GREEN_XL,KURTA1500_2COMBO_SKY & L GREEN_XL,Amazon,KURTA1500_2COMBO_SKY & L GREEN_XL,B0D8YK5W2V,Active
156-Zartha,IM3271856001_SATIN_MEHANDI_S,6001_SATIN_MEHANDI_S,Amazon,6001_SATIN_MEHANDI_S,B0FHWC3KMX,Active
156-Zartha,IM256864MD_KURTA800_BURGUNDY_L,MD_KURTA800_BURGUNDY_L,Amazon,MD_KURTA800_BURGUNDY_L,B0DCK69BQN,Active
156-Zartha,IM0803641100_LIGHT GREEN_40,1100_LIGHT GREEN_40,Amazon,1100_LIGHT GREEN_40,B0B9NFYR9Z,Active
156-Zartha,IM344080HQ_KURTA1502_AQUA_S,HQ_KURTA1502_AQUA_S,Amazon,HQ_KURTA1502_AQUA_S,B0FPMP62KS,Active
156-Zartha,IM3270906001_SATIN_SILVER_S,6001_SATIN_SILVER_S,Amazon,6001_SATIN_SILVER_S,B0FHWC2WVM,Active
156-Zartha,IM081282KURTA1500_SINGLE_LIGHT YELLOW_S,KURTA1500_SINGLE_LIGHT YELLOW_S,Amazon,KURTA1500_SINGLE_LIGHT YELLOW_S,B0CFYL1GQX,Active
156-Zartha,IM079430600_WHITE-MAROON_38,600_WHITE-MAROON_38,Amazon,600_WHITE-MAROON_38,B0CBMGWNRX,Active
156-Zartha,IM079317KURTA800_COMBO_WHITE_NAVY BLUE_XXL,KURTA800_COMBO_WHITE_NAVY BLUE_XXL,Amazon,KURTA800_COMBO_WHITE_NAVY BLUE_XXL,B0C4TQR185,Active
156-Zartha,IM256022KURTA1602_DARK ORANGE_XXL,KURTA1602_DARK ORANGE_XXL,Amazon,KURTA1602_DARK ORANGE_XXL,B0D94XD1HR,Active
156-Zartha,IM256678MD_KURTA1600__RAMA_XL,MD_KURTA1600__RAMA_XL,Amazon,MD_KURTA1600__RAMA_XL,B0DCKG4585,Active
156-Zartha,IM079428600_SKY BLUE-NAVY BLUE_44,600_SKY BLUE-NAVY BLUE_44,Amazon,600_SKY BLUE-NAVY BLUE_44,B0CBMD7BDN,Active
156-Zartha,IM327790KURTA1700_POCKET_PISTA_2XL,KURTA1700_POCKET_PISTA_2XL,Amazon,KURTA1700_POCKET_PISTA_2XL,B0FNX46XK5,Active
156-Zartha,IM257188KURTA1600_2COM_RAMA & BLACK_XL,KURTA1600_2COM_RAMA & BLACK_XL,Amazon,KURTA1600_2COM_RAMA & BLACK_XL,B0D9Q87575,Active
156-Zartha,IM079415600_BLACK_RED_42,600_BLACK_RED_42,Amazon,600_BLACK_RED_42,B0CBM8KJDH,Active
156-Zartha,IM3270307000_POCKET_SHIRT_COM_MAROON-NAVY_XL,7000_POCKET_SHIRT_COM_MAROON-NAVY_XL,Amazon,7000_POCKET_SHIRT_COM_MAROON-NAVY_XL,B0FNX663MM,Active
156-Zartha,IM255669200_MAROON_XXL,200_MAROON_XXL,Amazon,200_MAROON_XXL,B0DQXTRQD8,Active
156-Zartha,IM3272757000_POCKET_SHIRT_COM_NAVY-SKY_XL,7000_POCKET_SHIRT_COM_NAVY-SKY_XL,Amazon,7000_POCKET_SHIRT_COM_NAVY-SKY_XL,B0FNX7PL2J,Active
